doi:10.7910/DVN/GTFAQW	95	0	pedro-fonseca-ad-ufpe-2019.tab;pedro-fonseca-ad-ufpe-2019.R	43590
doi:10.7910/DVN/S9MIJU	8	4	Codebook for coverage level.pdf;south district FE.dta;correlations.dta;south.dta;appendix C replication.do;replication code.do;Codebook for correlations.pdf;Codebook for south district FE.pdf;Codebook for south.pdf;coverage level.dta;FP voting records.dta;south matching.R;README.txt;legislative voting records.dta;Codebook for legislative voting records.pdf;Codebook for electoral competitiveness.pdf;dwnom correlations.dta;figure1.R;electoral competitiveness.dta;Codebook for dwnom correlations.pdf;Codebook for FP voting records.pdf	3185168
doi:10.7910/DVN/Q8NRTS	0	0	HongKongInstagramCounts.csv;VPNArtifact_WebPlotDigitizer.csv;compare_twitter_weibo_text.R;TwitterAppAnnieData_WebPlotDigitizer.csv;VPNExpressAppAnnieData_WebPlotDigitizer.csv;HK_2014-01-01_2015-12-31_short.RData;all_zh_blocked_page_counts.RData;sample_instagram_hk.R;CN_2014-01-01_2015-12-31_short.RData;HongKongInstagramCounts-1.csv;FacebookAppAnnieData_WebPlotDigitizer.csv;instagram_user_count_drop.R;sample_first_tweets.R;twitter_follower_count_increase.R;CHNInstagramData.tsv;README;compare_twitter_weibo_locations.R;twitter_liu_xiaobo_mentions.R;twitter_user_count_jump.R;format_population_grid.R;follower_counts_by_date_replication.RData;sample_instagram_by_population.R;FirstTweetsCodedByRA.RData;plot_wikipedia_views.R;plot_hk_mentions.R;liu_xiaobo_lang_sample_sample_user_info.RData;app_annie_downloads.R;instagram_likes_comments.RData	8671
doi:10.7910/DVN/9FWNBM	399	12	david_effect_puig_strezhnev_replication_code.R;affiliation_bias_puig_strezhnev_replication_code.R;experiment2_public.csv;experiment1_qualtrics.pdf;experiment2_qualtrics.pdf;experiment1_public.csv;README.txt;icsid_2010-2016_arbitrators.csv	1425327
doi:10.7910/DVN/L8YEDW	6	3	Bechtel Scheve_UK questionnaire.pdf;Bechtel Scheve_France codebook.pdf;Bechtel Scheve_Reciprocity.pdf;Figure 3.R;Bechtel Scheve_France questionnaire.pdf;01 create data.do;Readme.pdf;Readme.doc;04 results.do;Bechtel Scheve_Germany codebook.pdf;raw_fr.dta;raw_us.dta;Bechtel Scheve_US codebook.pdf;bechtel_scheve_rep.smcl;raw_ge.dta;raw_uk.dta;Bechtel Scheve_UK codebook.pdf;02 create pooled data.do;Bechtel Scheve_Germany questionnaire.pdf;03 create vars.do;00 master.do;Thumbs.db;Bechtel Scheve_US questionnaire.pdf	16107012
doi:10.7910/DVN/JXOB6N	344	11	pol_replication.R;pol_00_complete.csv;pol_codebook.pdf;pol_02_au_ru.csv;pol_04_pre_tr.csv;info.txt;pol_replication_stata_graphs.do;pol_03_pr_au.csv;pol_01_pr_ru.csv	767407
doi:10.7910/DVN/TC1F9R	122	14	vertex_data.csv;PRQ_data_replication_code.R;corpus_workspace.RData	2323351
doi:10.7910/DVN/BPGCF0	241	6	Figure_3.R;Figure_2.R;Figure_1.R	31025
doi:10.7910/DVN/22O4DB	19	2	script.R;news_data.Rdata;public_concern.RData	79512
doi:10.7910/DVN/M68ULI	107	10	party_switching.tab;party_candidates.tab;members.RData;members.R	257547756
doi:10.7910/DVN/GXXKU0	102	1	ANCOM_code_2019-1.R;otu_table_Bacteria_fixed3.txt;eotu_h.txt;MicrobiomeMetadata_ANCOM.txt;MicrobiomeMetadata.txt;Extraction_Success_by sample.csv;rep_set_16S.tre;HP_analyses_2019-3.R;botu_h.txt;rep_set_18S.tre;otu_table_Eukaryota_fixed3.txt;otu_table_Eukaryota_fixed3_nognat.txt	5343058
doi:10.7910/DVN/OFQUAN	192	39	_Replication_Instructions.pdf;_Supplemental_Information.pdf;S03-Turkey.R;S03-Brazil.R;S03-dataTurkey.RData;S01-SurveyBrazil.RData;S02-Turkey.R;S02-dataBrazil.RData;S03-dataBrazil.RData;S01-SurveyTurkey.RData;Pooled.R;S02-Brazil.R;S01-Regression&Tables.R;S02-dataTurkey.RData	621482
doi:10.7910/DVN/FB3O9W	73	4	readme-2.txt;gandhi-sumner-estimates.csv;gandhi-sumner-replication.csv;gandhi-sumner-replication-code-1.R;Tables.dta;using-estimates-code.R;Tables.do;item-chars-1-4-2019.csv	5784960
doi:10.7910/DVN/BONQSQ	35	8	UK_capital_17i.xlsx;create_workerLevelEvidence.do;analyze_workerLevelEvidence_Figure4.do;ReadMe.pdf;analyze_workerLevelEvidence.R;cpi.dta	643206
doi:10.7910/DVN/8E1IIM	0	0	replication_tracker.csv;voterIDexp_data_sept2014.RData;experimentAnalysis.ipynb;replication_data.csv;replication_data_variable_definitions.txt;2016_US_County_Level_Presidential_Results.csv;plot_function.R	4846618
doi:10.7910/DVN/MZUOWG	136	12	TMYK3pilot_raw.csv;tmyk3_jcodes.csv;rikio_tmyk2.csv;tmyk1_mediatype.dta;tmyk3_mcodes.csv;Demo.csv;Caitlin_Codings.csv;dealbreaker.csv;TMYK2_IGS.dta;tmyk2_master.dta;tmyk_replicationcode2.R;Julia_Codings.csv;julia_tmyk2.csv;tmyk_replicationcode.do;myk1_codes.csv;TMYK3_raw.csv;tmyk2_full_forsean.dta	12725196
doi:10.7910/DVN/PPVW17	203	5	korea_raw.RData;readme.txt;questionnaire_japan.pdf;replication.tex;screener_analysis.R;analysis.R;japan_raw.RData;clean_dataset.R;questionnaire_japan_english.pdf;age_census_new.tab;readme.pdf;basedata_cleaned.RData;questionnaire_korea_english.pdf;questionnaire_korea.pdf;representativeness.R	1204936
doi:10.7910/DVN/T7PXKJ	93	7	talkFightNegPeriods.csv;talkFightSources.csv;talkFightReplicationFinal.R;talkFightData.csv	5842423
doi:10.7910/DVN/3EONKV	159	26	ses_data.tab;conjoint.xlsx;03_appendix.R;replication_readme.pdf;01_clean&stack.R;02_analysis.R;conjoint-data-stacked.rds	1586245
doi:10.7910/DVN/O5LNTG	457	12	Experiment2_Data.csv;Experiment1_Data.csv;Experiment1_Metadata.tab;R Log.pdf;BuntainePrather_JEPS_Replication.R;ReadMe;Experiment2_Metadata.pdf	1663250
doi:10.7910/DVN/YRAJHO	839	21	A2.pdf;sophistication 16 (complete)-1.do;sophistication 08 (complete)-1.do;anes_timeseries_2008_codebook_pre-1.txt;README.rtf;Figure2.pdf;sophistication 12 (complete)-1.do;Figure3.pdf;Panel AnalysisFINAL.R;anes2008_2009panel-1.dta;Figure1.pdf;anes2008_2009panel_fcodebook-1.txt;issues.FINAL.RData;anes_timeseries_2008-1.dta;anes_timeseries_2008_codebook_post-1.txt;anes_timeseries_2008_codebook_appendix-1.txt;anes_timeseries_2012_userguidecodebook-1.pdf;anes_timeseries_2012_Stata12-1.dta;anes_timeseries_2012-1.dta;anes_timeseries_2016_Stata12-1.dta;08 ANES TS (syntax)-1.do;anes_timeseries_2016.dta;ANES2012recode-1.R;anes2008_2009panel-1.por;Analysis_Cross Section_FINAL.R;data.full.FINAL-1.RData;anes_timeseries_2008_userguidecodebook-1.pdf;Data Recode and Merge_FINAL.R;mplus2_FINAL-1.csv;anesoffwaves_provisional-1.sav;mplus1_FINAL.csv;Figure4.pdf;latentFINAL-1.Rdata;anes_timeseries_2016_userguidecodebook.pdf;MPLUS1_CFA_FINAL.inp;anes_timeseries_2008_stata12-1.dta;MPLUS1_CFA_FINAL.out	1523631259
doi:10.7910/DVN/XUVHCH	164	7	IIanalysis.R;nsa.base.final.rda;WMs.rda;postestimationII.R;estimation_functions_new.R;comp.statII.R;ReadMe.rtf	79021
doi:10.7910/DVN/L0SO7L	25	0	basencoelho.tab;natalia-coelho-ad-ufpe-2019.Rmd;natalia-coelho-ad-ufpe-2019.R;natalia-coelho-ad-ufpe-2019.pdf	377280
doi:10.7910/DVN/ADRRNX	86	5	Social Media_Dataverse.csv;Social Media_Dataverse.R	99334
doi:10.7910/DVN/QPVRNG	76	7	sessionInfo.txt;polls-content.csv;polls-hierarchical.csv;ijpp-polls.R;polls.csv;readme.txt	1153716
doi:10.7910/DVN/MUFCFA	80	10	replication_and_extension_analyses.R;README.txt;Evans_etal_RS_replication.pdf;data_imputed_pruned.dta;files_needed_for_imputation.zip;March_Replication_Materials_20180328.zip	278741631
doi:10.7910/DVN/9OP7YH	11	1	dataset.dta;Figure_1(2).pdf;Online_appendix(2).pdf;Replication_instructions(1).docx;tablea15_data.csv;Table_A.15.R;commands.do;dataset.dta.part	2299255
doi:10.7910/DVN/5J4YZZ	0	0	Household Smoke-Exposure Risks_Mazbahul Ahamad.do;Household Smoke-Exposure Risks_Mazbahul Ahamad.R	492
doi:10.7910/DVN/IGLWYD	28	2	Baseline.dta;Figure 1.dta;foreign_incumb_v_share76051.dta;for_inc_vshare176051.dta;Final Data ISQ.dta;pop_vshare.dta;portfolio_1L.dta;for_inc_seat76051.dta;Notes.txt;betas.csv;Model 1 and Figure 1.do;for_inc_vshare376051.dta;domestic_fam76051.dta;Table 2.R;domestic76051.dta;Why_Dominant_Governing_Parties_Are_Cross-Nationally_Influential_Supplementary_Materials.pdf;Robustness.do;var_covar.csv;for_inc_vshare276051.dta	129750638
doi:10.7910/DVN/FAAMAX	30	10	bechtel_liesch_scheve_pnas Fig. S4.dta;bechtel_liesch_scheve_pnas - validation study.dta;Figures_Bechtel_Liesch_Scheve.R;Readme.doc;Variable list.tab;Replicate Results_Bechtel Liesch Scheve_PNAS.do;bechtel_liesch_scheve_pnas.dta	865325
doi:10.7910/DVN/XPCVEI	8	2	create_super_dtm.R;readme.txt;speeches_csv.tar.gz;EUSpeech.pdf;remove_words.csv;speeches.tar.gz;supercorpus.RData;super.dtm.RData	243054131
doi:10.7910/DVN/M7FYU8	7	7	Figure2-AverageVsCuData.csv;Figure4-GermanyCaseStudyGraphs.R;Figure4-GermanyCaseStudyData.csv;Figure1-countryCuGraphsAUSJPNData.csv;MangerSattlerCPS_ReplicationCode.do;Figure2-AverageVsCu.R;MangerSattlerCPS_Data.csv;Figure1-countryCuGraphsAUSJPN.R;MangerSattlerCPS_Data.dta	643650
doi:10.7910/DVN/NDJFNZ	166	31	2_survival_analysis_14days.do;WAIFW_5HH_all_members_episodes_hh_outbreaks.dta;HH_episodes_27_Mar_2018.csv;reinfxn-untyped-indiv.csv;all-HH.csv;WAIFW_HRV_readme;1_data_analysis.do;0_data_cleaning_prep.do;cts_agegp.csv;hh_episodes.csv;individual_episodes.csv;age_prev_spp.csv;3_graphs.R;WAIFW_HH_HRV_data_2018_Codebook.pdf;infected-uninfected.csv;1.2_HRV_species_prev_by_age.do;WAIFW_5HH_Rhino_serotypes.dta;count_bygrp_bytime.csv;all-HH-incl-untyped.csv	183213
doi:10.7910/DVN/BSYAK5	241	38	Replication_2a.dta;Replication_2b.dta;extension_new.R;Replication_1.dta;Lasso_MI_code.R;JLM_Regime_Change.pdf	19374996
doi:10.7910/DVN/74N5YH	155	13	Mzalendo_RCT_data_raw.RData;John&Sjoberg_2020_Data_prep_script.R;John&Sjoberg_2020_Analysis_script.R	908207
doi:10.7910/DVN/MGAVHG	11	2	calculate_likelihood.R;simulate_household_distances.R;para_loglik.txt;obsData.csv;README.md;simulate_initial_infections.R;simulate_baseModel_rec4.R;dataChrPost.txt;code index.pdf;simulate_baseModel.R	7638
doi:10.7910/DVN/2IT7IF	189	11	rep_data_exp.RData;observational data replication code.R;rep_data_gss.RData;experimental data replication code.R	209786
doi:10.7910/DVN/5MUUMN	33	8	replication.R;data.csv;dataCY.csv;dataCM.csv	1979877
doi:10.7910/DVN/YTWNA2	682	1	tableB8.txt;tableB9_1.txt;table4.txt;table3_1.txt;tableB9_2.txt;table2_1.txt;table3_2.txt;table2_2.txt;tableA4.txt;data_cace_epsoc_q1_matched.csv;replication_epsoc.R;tableB7.txt;tableB5.txt;BM_StandardErrors.R;tableB6_2.txt;euyou.csv;tableB6_1.txt;data_epsoc_q1_matched.csv;tableA3.txt;table1.txt	867108
doi:10.7910/DVN/NWHYIQ	23	21	erick-vieira-bd-tf-ad-ufpe-2018.txt;erick-vieira-bd-tf-ad-ufpe-2018.tab;erick-vieira-script-tf-ad-ufpe-2018.R;erick-vieira-script-tf-ad-ufpe-2018.Rmd;erick-vieira-text-tf-ad-ufpe-2018.pdf	290911
doi:10.7910/DVN/GBNGDF	9	2	SI.pdf;figure 1.R;codebook.pdf;tcoups.dta;readme.txt;tables.do	13785784
doi:10.7910/DVN/PZKBUX	257	19	Model1.rds;SimStudyGraphs.R;SimStudy3B.R;Functions.R;Model2.rds;README.txt;SimStudy3A.R;SimStudy1.R;ListGender.zip;SimStudy2.R;SimStudyData.zip;Empirics.R	69724044
doi:10.7910/DVN/GBZZXL	84	9	Black_Market_Blues_TS_Replication.do;Black_Market_Blues_Time-series.dta;Black_Market.RData;Codebook.docx;Black_Market_TimeSeries.R;readme.rtf;Black_Market_List_Experiment.R	283064
doi:10.7910/DVN/RT5HRL	69	3	slipslope_replication_data-160426.csv;Cluster_SE.R;readme.txt;SlipperySlope_Supplement-ISQ-RR.pdf;Prediction.R;slipslope_replication_script-160426.R	9317
doi:10.7910/DVN/2HCGWN	84	6	03_measureError.R;01_analyzeTimeInconsistency.do;README.txt;02_graphTimeInconsistency.R;CCESTurnoutData.dta	108293
doi:10.7910/DVN/WKJJ3Z	522	81	civil_rights_protest_final.csv;codebook-census-agriculture-1959-dta.pdf;US_HistCounties_Gen001.START_N.atx;US_HistCounties_Gen001.END_N.atx;create_main_dataset.R;1960_census_1.dta;codebook-gaz-counties-national-csv.pdf;codebook-gentzkow-tv-dta.pdf;US_HistCounties_Gen001.shx;leippres19322012.csv;migration_1970.csv;US_HistCounties_Gen001.shp;US_HistStateTerr_Gen001.shp.xml;codebook-cces-final-rds.pdf;census_agriculture_1959.dta;protest_geocoded.csv;Gaz_counties_national.csv;US_HistCounties_Gen001.dbf;codebook-1960-county-econ-dta.pdf;migration_1960.csv;US_HistStateTerr_Gen001.dbf;US_HistStateTerr_Gen001.shp;US_HistStateTerr_Gen001.sbx;codebook-civil-rights-protest-final.pdf;US_HistCounties_Gen001.END_DATE.atx;US_HistCounties_Gen001.shp.xml;codebook-1960-census-1-dta.pdf;migration_mediation.R;US_HistStateTerr_Gen001.sbn;descriptives.R;county_econ_1954.dta;1960_county_econ.dta;vshare_over_time.R;US_HistCounties_Gen001.prj;codebook-abs-jop-cces-white-countydata.pdf;US_HistCounties_Gen001.ID_NUM.atx;US_HistStateTerr_Gen001.START_DATE.atx;US_HistStateTerr_Gen001.END_DATE.atx;codebook-protest-geocoded-csv.pdf;US_HistStateTerr_Gen001.START_N.atx;US_HistStateTerr_Gen001.shx;US_HistCounties_Gen001.sbn;maps.R;codebook-leippres19322012-csv.pdf;heterogenous_effects.R;replicate_all_ajps.R;third_klan_final_county.csv;codebook-third-klan-final-county.pdf;US_HistStateTerr_Gen001.ID_NUM.atx;US_HistStateTerr_Gen001.prj.zip;abs-jop-cces-white-countydata.csv;black_turnout_cces.R;cces_final.rds;US_HistStateTerr_Gen001.END_N.atx;US_HistCounties_Gen001.sbx;robustness_checks_appendix.R;US_HistCounties_Gen001.START_DATE.atx;readme.txt;codebook-migration-1960-1970-csv.pdf;gentzkow_tv.dta;robustness_alternative.R;codebook-county-econ-1954-dta.pdf;effect_of_protest_on_public_opinion.R;r_utils.R	178228738
doi:10.7910/DVN/UO5WQ4	97	12	REPLICATION_TABLE 3_DAT_PREP_V04.dta;Sensitivity Analysis for FIGURE 2_v7.R;REPLICATION_TABLE 1-2_DAT_PREP_V02.dta;read me.txt;RUN TABLE 3_V07.do;RUN TABLE 1-2_V04.do;Sensitivity Analysis for FIGURE 1_v7.R	20682329
doi:10.7910/DVN/53KIX8	95	11	RBPI Annex.pdf;CSmean.csv;CSrank.csv;PD.csv;replication_script.R	618291
doi:10.7910/DVN/CRPAA8	122	14	hankinsonZIPs.csv;apsrCodeFinal.R;ACS_15_5YR_DP05_with_ann.csv;ACS_15_5YR_S1902_with_ann.csv;socpocAPSR.csv;ACS_15_5YR_DP04_with_ann.csv;socpocSFAPSR.csv;conjointDataAPSR.csv;ACS_15_5YR_S1903_with_ann.csv;codebookAPSR.docx;sfDataAPSR.csv;conjointSFAPSR.csv	158071767
doi:10.7910/DVN/2JCJLX	291	63	ACS_16_5YR_S1501_with_ann.csv;Precincts.zip;voter_stats_20161108.txt.gz;voter_stats_20121106.txt.gz;analysis_lat&ind.R;interpret_analysis_lat&ind.R;history_stats_20161108.txt.gz;identify-county-differences.R;ACS_16_5YR_DP05_with_ann.csv;interpret_analysis.R;history_stats_20121106.txt.gz;analysis_RAW.R;tl_2017_37_tract.zip;analysis.R;race_eth.csv;borders.R;universal_test.R;interpret_analysis_RAW.R;counties_who_cut.R;CountyBoundary.zip;vbf_output;regression.R;readme;tl_2017_37_tract.shp.iso.xml;ACS_16_5YR_S0101_with_ann.csv;precinct_comparability.R;tl_2017_37_tract.shp.ea.iso.xml;county-maps.R;2012-2016_Early_Voting_Changes.csv;CountyBoundary.CPG;SBE_PRECINCTS_09012012.zip;ACS_16_5YR_S2301_with_ann.csv	28502929
doi:10.7910/DVN/SJI4IA	890	42	2National_Slim.csv;3ACS_Citizen_Slim.csv;ReadMe.rtf;2Latino_Slim.csv;3ACS_Race_Slim.csv;2CPS_Weight.sav;2Black_Slim.csv;1.ValueParticipation.R;2FIPS_statecode.csv;2.SocialIncentivesSurvey.R;1Observational_ValueParticipation_Slim.csv	16419054
doi:10.7910/DVN/FLXHAZ	94	10	trade_deforestation_replication.R;trade_deforestation_appendix.R;readme.rtf;trade_deforestation_DATA.csv;WTO_RTA_list_dates.tab	1087802
doi:10.7910/DVN/H9X2AB	133	31	04_figures_1_to_4.R;README.txt;cmuss4.afm;1percent_figure3.pdf;03_county_intercept_correction.R;02_score_in_database.R;1percent_figure5.pdf;table2.pdf;table1.pdf;st99_d00.dbf;st99_d00.shx;1percent_figure2.pdf;1percent_figure4.pdf;yg_pamrp_surveydata.txt;1percent_figure1.pdf;co99_d00.shx;cmuss3.afm;00_run_scripts.sh;05_figures_5_to_7.R;yg_pamrp_state2012results.txt;cmuss1.afm;yg_pamrp_poststrat_sample.csv.zip;1percent_figure6.pdf;cmuss2.afm;co99_d00.shp;1percent_figure7.pdf;postgresql_installation_instructions.txt;st99_d00.shp;co99_d00.dbf;01_stan_model.R;2012_exit_polls.tab;yg_pamrp_fips2012results.txt	137379334
doi:10.7910/DVN/A785G7	245	19	journal_articles.R;readme.txt;visualizations.R;sinfx.Rmd;Unemployment.xls;election_results.csv;mortality_2009-2011.csv;AGE02.xls;create_data_small.R;PopulationEstimates.xls;AGE01.xls;speed_results.RData;all_despair_2013-2015.csv;estimates.RData;kcrossvalidate_2016.R;kcv_election2016_D2.R;speedplot_bw.pdf;numeric_convergence.Rmd;cv_results.csv;kcv_seeds_1_to_100.csv;journal_articles.csv;white_overdose_suicide_despair.csv;white_despair_2009-2011.csv;AGE04.xls;bigKRLS_vs_KRLS_speed.R;analyzing_2016.R;X_2016.csv;eigenbenchmark.R;K.txt;Gaz_counties_national.csv;building_and_analyzing_2016_merged_file.R;building_2016_data_frame.R;vcov.est.c.txt;all_despair_2009-2011.csv;y_gop_2016_delta.csv;mortality_nonhispanic_white.csv;sims_subsampling.R;dataset references;PovertyEstimates.xls;mortality_2013-2015.csv;kcv_results.RData;create_df.py;Xsmall.RData;evaluate_kcrossvalidation.R;all_despair_1999-2015.csv;HEA02.xls;mortality_categories.csv;kcv_results_cf.RData;results_sims_popsd.RData;Education.xls;mortality_all.csv;2016_election_dataset.csv;results_sims_subsampling.RData;cv_election2016_D1.R;sims_popsd_coverage.R;sincurve.pdf;HEA01.xls;vcov.est.fitted.txt;US_census_bureau_regions_divisions.csv;AGE03.xls	709523772
doi:10.7910/DVN/NN0TSC	1235	255	02_02_m5s_fb_bg_jan15_entire_post_table.RData;pp_forum_apr2014.sqlite;02_09_m5s_join_behav_order_activities.RData;03_figure_5-07.R;02_25_create_m5s_piraten_fora_graphs.R;02_02_m5s_fb_bg_jan15_freq_comments_likes.RData;01_15_m5s_fb_scrapeUserLikes.py;03_figure_5-06.R;01_33_pp_forum_anonymise.R;02_04_m5s_meetup_vote_analysis_geolocate_fb.R;01_14_m5s_forum_anonymise.R;02_12_analysis_users_moving_to_meetup.R;02_22_lda_m5s_forum_blog.R;03_figure_5-09.R;02_11_temporal_anal_unique_ids.R;02_11_m5s_user_activity_univ_only_timeseries.RData;03_figure_4-03.R;02_05_m5s_meetup_vote_analysis_wt_fb.R;02_21_m5s_forum_lda_anonymised.RData;m5s_newsmedia_hits_jun2016.sqlite;01_01_m5s_blog_createDb.py;02_20_m5s_forum_lda.R;m5s_parliament_gmi_act_details.RData;02_15_m5s_forum_apr15_comment.RData;03_figure_4-05.R;02_07_m5s_join_user_non_unique_names.RData;02_08_m5s_unique_user_activity_df.RData;02_15_m5s_forum_author_processing.R;01_10_m5s_forum_createIndex.php;02_07_m5s_all_data_src_sumstat_ts.RData;02_15_m5s_forum_apr15_author_omega_anonymised.RData;02_04_m5s_meetup_vote_analysis_fb_page_details_wt_geo.RData;03_figure_5-02-03-04.R;02_06_blog_activity.R;02_04_m5s_meetup_vote_analysis_fb_count_dist_by_province.RData;m5s_fb_target_pages.sqlite;02_18_m5s_forum_aggressive_posts.R;02_23_m5s_forum_direct_reply_anonymised.RData;01_18_m5s_fb_parsePages.py;01_11_m5s_forum_createDb.php;03_figure_5-11.R;m5s_newsmedia_hits_mar2016.sqlite;m5s_forum_disqus_index.sqlite;01_13_m5s_forum_crawler.php;02_24_pp_direct_reply_graph_anonymised.RData;m5s_forum_apr2015_anonymised.sqlite;03_figure_5-13.R;02_14_m5s_forum_data_cleaning.R;02_13_m5s_forum_import_tables.R;01_23_m5s_newsmedia_functions.py;03_figure_4-21.R;03_figure_4-12.R;m5s_parliament_gmi_act_texts.RData;02_15_m5s_forum_apr15_thread_anonymised.RData;01_02_m5s_blog_parseBlog.py;02_11_m5s_user_activity_univ_only_timeframe.RData;03_figure_4-08.R;m5s_forum_apr2015.sqlite;04_table_appendix_meetup_fb_vote_regression.R;02_15_m5s_forum_apr15_thread.RData;02_17_m5s_forum_author_activity_attributes_01.RData;04_table_5-3.R;01_03_m5s_blog_anonymise.R;01_31_pp_forum_threadCrawler.php;m5s_fb_elected_details.sqlite;02_01_m5s_blog_post_lda.R;00_readme.pdf;02_03_m5s_meetup_vote_lm_mod.RData;01_26_m5s_parliament_requestActDetails.R;m5s_fb_beppegrilloit_jan2015.sqlite.zip.gz;m5s_meetup_aug2014.sqlite;02_04_m5s_meetup_vote_analysis_fb_node_distance.RData;02_06_m5s_blog_mar2015_post.RData;pp_forum_index.sqlite;01_32_pp_forum_postCrawler.php;02_07_m5s_make_user_activity_table.R;01_04_m5s_forum_google_index_createDb.php;01_22_m5s_changeorg_parseChangeOrgApi.py;03_figure_4-13.R;03_figure_2-02.R;02_05_m5s_meetup_vote_analysis_fb_targets_wt_fb_activity.RData;03_figure_4-07.R;02_25_m5s_pp_fora_nets_df_for_ggplot.RData;02_21_m5s_forum_lda_anonymise.R;02_02_m5s_fb_bg_post_analysis.R;m5s_parliament_m5s_act_details.RData;04_table_5-2.R;02_16_m5s_forum_anonymise.R;01_06_m5s_forum_google_index_indexer.php;02_01_m5s_blog_post_lda.RData;02_19_m5s_forum_assign_issue.R;m5s_forum_google_index.sqlite;02_09_analysis_user_behavour_across_platf.R;01_25_m5s_newsmedia_scrapeRepubblica.py;03_figure_4-20.R;02_06_m5s_blog_mar2015_comment.RData;01_16_m5s_fb_createDb.py;02_24_pp_forum_direct_reply_graph.R;02_09_m5s_join_user_activity_df_univ_only.RData;02_15_m5s_forum_apr15_author_omega.RData;03_figure_5-10.R;m5s_fb_movimentocinquestelle_jan2015.sqlite;03_figure_4-01-a.R;01_07_m5s_forum_google_index_updateDb.php;m5s_changeorg_sep2015.sqlite;02_05_m5s_meetup_vote_analysis_spatial_model_wt_fb.RData;01_19_m5s_meetup_createDb.py;02_03_m5s_meetup_vote_spatial_data.RData;02_24_pp_direct_reply_graph.RData;02_08_unique_ids_for_join_activity_df.R;03_figure_4-11.R;03_figure_5-14-15.R;01_30_pp_forum_createDb.php;01_29_pp_forum_createIndex.php;03_figure_3-03.R;italian_names_by_gender.csv;01_09_m5s_forum_disqus_index_indexer.php;02_17_m5s_forum_text_cleaned_unique.RData;03_figure_4-04.R;02_04_m5s_meetup_vote_analysis_fb_count_by_province_mar15.RData;03_figure_4-01-b.R;03_figure_4-19.R;02_17_m5s_forum_author_activity_attrubutes_01.R;02_10_m5s_user_activity_df_univ_only_gender_stats.RData;pp_forum_apr2014_anonymised.sqlite;02_05_m5s_meetup_vote_analysis_lm_mod_wt_fb.RData;02_07_m5s_join_user_activity_df.RData;01_20_m5s_meetup_parseMeetupApi.py;03_figure_4-06.R;01_17_m5s_fb_functions.py;03_figure_4-10.R;01_21_m5s_changeorg_createDb.py;03_figure_4-15.R;02_09_m5s_join_univ_sum_stats.RData;02_23_m5s_forum_direct_reply.RData;agcom_antenna_time.RData;02_22_lda_blog_and_forum_ts.RData;02_10_cross_platf_gender_analysis.R;03_figure_4-09.R;01_05_m5s_forum_google_index_functions.php;02_15_m5s_forum_apr15_comment_anonymised.RData;m5s_fb_public_figures_mar2015.sqlite.zip.gz;03_figure_4-17.R;01_12_m5s_forum_functions.php;03_figure_5-12.R;02_22_lda_m5s_forum_hist.RData;m5s_meetup_mar2015.sqlite;03_figure_4-18.R;01_24_m5s_newsmedia_scrapeCorriere.py;02_22_halves_aggregate.RData;03_figure_5-05.R;m5s_meetup_jun2015.sqlite;01_08_m5s_forum_disqus_index_createDb.php;02_19_m5s_forum_text_wt_issues.RData;02_25_m5s_pp_fora_net_stats_list.RData;minint_election_data_2013-2014.RData;02_23_m5s_forum_direct_reply_graph.R;minint_istat_junct_tables.RData;02_08_m5s_join_user_sum_stats.RData;m5s_forum_index.sqlite;02_20_m5s_forum_lda.RData;01_28_m5s_parliament_requestActTexts.R;02_03_m5s_meetup_vote_analysis.R;02_18_m5s_forum_text_wt_aggres.RData	539635480
doi:10.7910/DVN/6LTHVZ	153	10	Figure1replication.R;datamergers.csv;replication_mergers.R;readme.docx;Codebook_mergers_data.docx	3632080
doi:10.7910/DVN/W8TQHB	77	10	usetv_npt_REP.dta;useWAY1_rep.dta;Rcode_Replication.R;Readme.txt;useWAY1Ex_rep.dta;Rcode_Replication_Appendix.R;use_rep.dta	765147
doi:10.7910/DVN/OZ7YZ1	257	17	labPre.ado;id.ado;egenD.ado;Figure 6 - mstate.R;Figure 5.R;Table 7.R;Figure 6 - CR.R;fake HoR.dta;alt_mssample.R;Figure 2.R;alt_mssample_ms.R;Tables 2 + 5.R;3 - svolik 2015 - continuous	10116008
doi:10.7910/DVN/ZIWLCJ	53	9	ggross_r4r5append.dta;KeyCorrelated.dta;AddR5Vars.dta;RcodeFigures-replication.R;country_codes.dta;VulnerabilityNew.dta;GGR_ReplicationCode.do;GGR_FinalData.dta;genindex.do;PolOpenness.dta;GGR_DatasetConstruction.do;CIRI-ROUND.dta	102708885
doi:10.7910/DVN/VSVBTP	124	7	analysis.R;pooling.stan;functions.R;aggregate_data.RData;codebook.pdf;README.txt	28721849
doi:10.7910/DVN/37ZBCF	399	35	Table3.R;README.pdf;Table5a.R;Table4a.R;newdata.txt;Table4c.R;Table7.R;Table1-2.R;Table5b.R;CalcTable5.R;CalcTable4.R;Table4b.R;exchg.csv;Table5c.R;Table6.R	361813
doi:10.7910/DVN/ZLFP3A	21	4	prw.R;README.md;prw.csv	13418
doi:10.7910/DVN/0VIYXT	87	8	cert_data.RData;replication.R;replication.Rmd	93671
